state,zipcode,ethnicity,income,age,sex,education,marriage,children,party
IA,50461,21,20,50,2,31,1,30,0
IA,50459,21,20,100,2,31,2,30,0
IA,50446,22,20,100,2,31,3,30,1
IA,52163,21,20,100,1,31,2,30,2
IA,50628,21,20,100,1,31,2,30,1
IA,50460,21,20,100,2,31,2,30,2
IA,50440,21,20,100,1,31,1,30,2
IA,50459,21,21,100,1,30,1,30,0
IA,52136,21,21,50,2,30,1,30,2
IA,50466,21,21,100,1,31,1,30,0
IA,50456,21,21,100,2,30,1,30,0
IA,52101,21,20,100,1,31,2,30,2
IA,52136,21,20,100,1,31,1,30,0
IA,50461,21,20,100,1,30,3,30,1
IA,50472,21,20,100,1,31,2,30,1
IA,50456,21,21,100,1,31,3,30,0
IA,50434,21,21,100,1,31,1,30,1
IA,52101,21,20,100,2,30,2,30,0
IA,50461,21,20,100,1,30,1,30,2
IA,50472,22,20,100,2,31,1,30,1
IA,50426,21,20,100,1,31,2,30,2
IA,50476,22,20,100,2,30,2,30,0
IA,50459,21,20,100,1,30,2,30,0
IA,50440,21,20,100,1,31,2,30,0
IA,50456,21,20,100,1,31,2,30,0
IA,50628,21,20,100,1,31,2,30,0
IA,52136,22,20,50,2,31,1,30,0
IA,52136,21,20,100,1,30,1,30,0
IA,50444,22,21,50,2,31,3,30,0
IA,52155,21,20,100,1,31,2,30,0
IA,50440,21,21,100,1,31,2,30,2
IA,52165,21,20,100,1,31,2,30,0
IA,52163,22,20,100,2,31,1,30,1
IA,52155,21,20,100,1,31,2,30,0
IA,50459,21,20,100,1,31,0,30,0
IA,50466,21,20,100,1,31,2,30,0
IA,52101,22,20,50,1,31,2,30,2
IA,50628,22,20,50,2,31,3,30,0
IA,50459,21,20,50,2,31,1,30,0
IA,50628,21,20,50,1,31,0,30,0
IA,50456,22,21,100,2,31,2,30,0
IA,52136,22,21,50,2,30,0,30,0
IA,50628,22,20,100,2,30,2,30,0
IA,52136,21,20,100,1,31,2,30,0
IA,52155,21,21,100,1,31,2,30,1
IA,50466,21,20,100,2,31,2,30,1
IA,50472,21,20,100,1,30,2,30,2
IA,50472,21,20,100,1,31,3,30,0
IA,50448,21,20,100,1,31,2,30,0
IA,50459,21,21,100,1,31,1,30,2
IA,52165,21,21,100,1,31,0,30,0
IA,52136,21,20,100,1,31,2,30,0
IA,50461,21,20,100,1,30,1,30,2
IA,50461,21,20,100,2,31,1,30,0
IA,50459,21,21,100,1,31,2,30,0
IA,52101,21,20,100,1,31,3,30,0
IA,50466,21,20,100,1,30,1,30,1
IA,50461,21,21,100,2,31,2,30,0
IA,50472,21,21,100,2,31,2,30,2
IA,50459,21,20,100,1,31,3,30,2
IA,50446,21,21,100,2,31,2,30,0
IA,52136,21,20,100,1,31,0,30,0
IA,50446,21,20,100,1,31,2,30,0
IA,50459,21,20,100,1,30,0,30,2
IA,52101,21,20,100,2,31,3,30,0
IA,52136,21,21,100,1,31,0,30,0
IA,52136,21,20,100,1,31,2,30,2
IA,50461,21,20,100,1,30,3,30,2
IA,50472,21,20,100,1,31,1,30,1
IA,50461,21,20,100,2,31,2,30,0
IA,50628,21,20,50,2,31,2,30,0
IA,50460,21,20,100,2,31,0,30,0
IA,50459,21,20,100,1,31,1,30,2
IA,52136,21,21,100,2,30,1,30,0
IA,52163,21,21,50,2,30,3,30,0
IA,52165,21,21,100,1,30,1,30,1
IA,50466,21,20,100,1,31,2,30,1
IA,52136,21,21,50,2,31,2,30,0
IA,52101,21,20,100,1,30,1,30,1
IA,50459,21,20,100,1,30,1,30,1
IA,52101,21,20,100,1,31,0,30,2
IA,52101,21,20,100,1,31,3,30,2
IA,52136,21,20,100,2,31,2,30,0
IA,50466,21,20,100,1,30,1,30,2
IA,50459,22,21,100,1,30,0,30,0
IA,50440,21,20,100,1,31,2,30,2
IA,50444,21,20,100,1,30,1,30,2
IA,50434,21,20,100,1,30,1,30,2
IA,50456,22,21,100,2,31,1,30,0
IA,50472,21,21,100,1,31,2,30,0
IA,50459,21,20,100,1,31,2,30,2
IA,52155,21,21,100,1,31,2,30,1
IA,52136,21,20,100,1,31,2,30,2
IA,52101,21,20,100,1,30,1,30,0
IA,52136,21,20,100,1,30,1,30,0
IA,50466,21,21,100,2,31,2,30,0
IA,50472,21,20,100,1,30,1,30,0
IA,50448,22,20,100,2,31,1,30,2
IA,50476,21,21,50,2,31,1,30,0
IA,50459,21,20,50,1,31,2,30,0
IA,50461,21,20,100,1,31,2,30,2
IA,50472,21,20,100,1,31,1,30,1
IA,50459,21,21,100,1,30,1,30,1
IA,50456,21,20,100,1,30,1,30,0
IA,50472,21,21,100,2,31,2,30,0
IA,50472,21,20,100,1,30,1,30,2
IA,50459,22,20,50,1,31,2,30,0
IA,52101,21,20,100,1,31,2,30,2
IA,52155,21,20,50,1,31,2,30,0
IA,50466,21,20,100,1,30,1,30,0
IA,50440,21,21,100,1,31,2,30,0
IA,52101,21,20,100,1,31,2,30,0
IA,52165,21,20,100,1,31,1,30,2
IA,50448,21,20,100,1,31,2,30,2
IA,50461,21,21,100,2,30,1,30,2
IA,52134,22,20,100,1,30,0,30,2
IA,50466,21,20,50,2,31,0,30,0
IA,50459,21,20,100,2,30,1,30,1
IA,50459,22,21,100,1,30,1,30,0
IA,52101,21,20,100,1,30,0,30,1
IA,52136,21,21,100,2,31,2,30,0
IA,50472,21,21,100,1,31,2,30,2
IA,50459,21,20,100,1,31,1,30,2
IA,50459,22,21,100,2,31,2,30,0
IA,50450,21,20,50,2,31,1,30,0
IA,50459,21,21,50,1,31,2,30,2
IA,50466,21,20,50,1,31,2,30,2
IA,50460,21,20,100,2,31,1,30,2
IA,50476,22,21,100,1,30,3,30,0
IA,50461,21,20,100,1,30,1,30,0
IA,50459,22,21,100,1,30,3,30,0
IA,50444,21,20,100,2,30,0,30,0
IA,50466,21,20,100,1,31,2,30,2
IA,50472,21,21,100,1,30,2,30,2
IA,50456,21,20,100,2,31,3,30,1
IA,50472,22,20,100,1,31,0,30,0
IA,50460,21,20,100,1,31,2,30,2
IA,50461,21,20,100,1,31,2,30,2
IA,50459,21,20,100,1,30,1,30,2
IA,50459,21,20,100,1,31,2,30,0
IA,50461,21,21,100,1,31,2,30,2
IA,52136,21,20,100,1,31,2,30,0
IA,50440,21,20,50,2,31,2,30,0
IA,50459,21,20,100,1,31,2,30,1
IA,50459,21,20,100,1,31,2,30,2
IA,50466,22,20,100,2,31,2,30,2
IA,50459,21,20,100,2,30,3,30,1
IA,50448,22,20,50,1,30,3,30,0
IA,52136,21,20,100,1,31,0,30,2
IA,52136,21,21,100,2,31,2,30,0
IA,52165,21,20,100,1,31,2,30,2
IA,50459,21,20,100,2,30,0,30,2
IA,50628,21,21,100,1,31,1,30,0
IA,50434,21,20,100,1,31,2,30,2
IA,50466,21,20,50,2,30,0,30,0
IA,52101,21,20,50,1,31,2,30,0
IA,52155,21,20,100,1,30,1,30,2
IA,50472,22,21,100,2,31,1,30,2
IA,50459,21,21,100,2,30,1,30,2
IA,50444,21,21,100,1,30,2,30,0
IA,50466,21,20,100,2,31,2,30,0
IA,52155,21,20,100,2,31,3,30,1
IA,50628,21,20,100,1,31,2,30,1
IA,50448,21,20,100,1,31,2,30,0
IA,50472,21,20,100,1,31,2,30,2
IA,52155,22,21,100,1,31,1,30,1
IA,50461,21,21,100,1,30,1,30,2
IA,50461,21,21,100,1,31,1,30,2
IA,50456,21,20,100,1,30,3,30,1
IA,50456,21,20,100,1,30,1,30,1
IA,50459,21,20,100,1,31,2,30,1
IA,52165,21,20,100,2,31,0,30,2
IA,50456,21,20,100,1,30,3,30,1
IA,50456,21,20,100,1,31,2,30,0
IA,50472,21,20,50,2,31,1,30,0
IA,50434,21,20,100,1,31,2,30,0
IA,52136,21,20,100,1,31,1,30,1
IA,50456,21,20,100,2,31,3,30,0
IA,50455,21,20,100,1,31,0,30,2
IA,50472,21,21,100,1,30,1,30,0
IA,50440,21,20,100,1,31,2,30,2
IA,50448,21,20,100,1,31,3,30,1
IA,50459,21,20,100,1,31,2,30,2
IA,50448,21,20,100,1,31,2,30,1
IA,50450,21,20,100,2,30,1,30,1
IA,52136,21,21,100,2,31,0,30,0
IA,50459,21,20,100,2,31,2,30,1
IA,50461,21,20,100,1,31,2,30,0
IA,50466,21,20,100,1,31,2,30,0
IA,50459,21,21,100,1,31,2,30,0
IA,50456,21,21,100,1,31,1,30,1
IA,52165,21,20,50,2,30,1,30,2
IA,50456,21,21,50,2,30,1,30,0
IA,52165,22,20,100,1,31,1,30,2
IA,52136,21,20,100,1,30,1,30,0
IA,52136,21,20,100,1,31,2,30,0
IA,50472,21,21,100,1,31,0,30,2
IA,50472,21,20,100,1,31,2,30,1
IA,50459,21,20,100,2,31,2,30,2
IA,50456,22,20,100,2,31,1,30,2
IA,50461,21,21,100,1,31,2,30,0
IA,50456,21,20,50,2,31,1,30,0
IA,52163,21,20,100,1,31,2,30,0
IA,50440,22,20,100,1,31,2,30,0
IA,50434,21,21,100,1,30,1,30,2
IA,52101,21,20,100,2,31,0,30,1
IA,52136,21,20,100,2,31,3,30,1
IA,50466,21,20,100,1,30,1,30,0
IA,50461,21,20,100,1,31,2,30,2
IA,50461,21,20,100,1,31,3,30,0
IA,50459,21,20,100,1,31,2,30,1
IA,50459,21,20,100,1,31,2,30,0
IA,50476,21,20,100,2,30,0,30,1
IA,52101,21,21,100,2,30,2,30,1
IA,52136,22,21,100,1,30,1,30,0
IA,50456,21,20,100,1,30,1,30,0
IA,52101,21,20,100,1,31,2,30,2
IA,52155,21,20,100,2,31,1,30,0
IA,50472,21,20,100,2,31,1,30,2
IA,50476,21,20,100,1,31,2,30,0
IA,50434,21,20,100,2,31,0,30,1
IA,50628,22,21,100,1,31,2,30,2
IA,50472,22,20,50,2,31,3,30,0
IA,52136,21,20,100,1,31,2,30,0
IA,50466,21,20,100,2,31,2,30,0
IA,50446,22,21,100,2,31,2,30,2
IA,50628,21,21,100,2,31,2,30,0
IA,52136,21,20,100,1,30,2,30,0
IA,50466,21,20,100,1,31,2,30,1
IA,50461,21,20,100,1,30,1,30,0
IA,50466,21,20,100,2,31,2,30,0
IA,50461,22,21,100,2,31,2,30,0
IA,50446,21,20,100,2,31,3,30,1
IA,50459,22,20,100,2,30,1,30,2
IA,50456,21,20,100,1,31,2,30,1
IA,50454,21,21,100,2,30,1,30,0
IA,52136,21,20,100,2,31,2,30,0
IA,52136,21,20,100,1,31,2,30,0
IA,50472,21,20,100,1,30,1,30,2
IA,52155,21,20,100,1,31,2,30,0
IA,50461,21,21,100,1,30,1,30,1
IA,50446,21,20,100,1,31,3,30,0
IA,50476,21,20,100,2,31,1,30,1
IA,50476,21,20,100,2,30,2,30,0
IA,50481,21,20,50,2,31,2,30,0
IA,52136,21,20,100,1,31,1,30,0
IA,50472,21,20,100,1,31,2,30,2
IA,52155,21,20,100,1,31,2,30,0
IA,50446,21,20,50,1,31,2,30,0
IA,50460,22,20,50,1,30,0,30,2
IA,52101,21,21,100,1,30,3,30,0
IA,50444,21,20,100,2,30,2,30,0
IA,52163,21,20,100,1,30,1,30,0
IA,52155,21,20,100,1,30,1,30,2
IA,50460,21,21,100,1,30,1,30,0
IA,50456,21,20,100,1,31,2,30,2
IA,50456,21,20,100,1,30,1,30,0
IA,50459,22,20,100,1,30,2,30,0
IA,50459,21,21,100,2,30,3,30,0
IA,52136,21,20,100,1,31,1,30,2
IA,50464,22,20,100,1,30,1,30,1
IA,50456,21,20,100,1,30,1,30,0
IA,52101,21,20,50,2,31,1,30,0
IA,50459,21,20,100,1,31,2,30,0
IA,50459,21,20,100,2,31,0,30,1
IA,50461,21,21,100,2,30,0,30,2
IA,50444,21,21,100,1,31,1,30,0
IA,50628,22,20,100,2,31,2,30,0
IA,52163,21,20,100,1,31,2,30,0
IA,50459,21,20,100,1,31,3,30,2
IA,52155,21,21,100,2,31,2,30,0
IA,52101,22,21,100,1,31,2,30,0
IA,50460,21,21,100,1,30,1,30,2
IA,50466,21,20,100,2,31,2,30,0
IA,50456,21,20,100,1,31,3,30,0
IA,50444,21,21,100,2,30,3,30,0
IA,50456,21,20,50,1,31,2,30,2
IA,50459,21,20,50,2,31,3,30,0
IA,50472,21,20,100,2,31,1,30,2
IA,50459,21,20,50,2,31,1,30,0
IA,52155,21,20,100,1,31,2,30,0
IA,50446,21,20,100,1,31,2,30,2
IA,52165,21,20,100,2,31,3,30,2
IA,50476,22,21,100,1,31,0,30,2
IA,50466,21,21,100,1,31,0,30,0
IA,50448,21,20,100,1,31,2,30,0
IA,50456,22,21,50,2,31,2,30,0
IA,52101,21,20,50,1,31,0,30,0
IA,52136,22,20,100,1,31,2,30,2
IA,50464,21,20,100,1,30,3,30,0
IA,50628,21,20,100,1,30,1,30,2
IA,52165,21,20,100,1,30,0,30,2
IA,50461,21,21,100,2,31,2,30,2
IA,50472,21,21,100,1,31,2,30,2
IA,50459,21,21,100,1,31,2,30,2
IA,50446,21,20,100,2,31,3,30,2
IA,52136,21,21,100,1,30,1,30,2
IA,50459,21,20,100,1,31,2,30,0
IA,50476,21,20,100,2,30,1,30,2
IA,50461,22,21,100,1,31,2,30,2
IA,52165,21,20,100,2,31,1,30,0
IA,52101,21,21,100,2,31,2,30,2
IA,50628,21,20,100,1,31,2,30,1
IA,50455,22,21,100,1,31,3,30,0
IA,50434,21,20,100,2,30,0,30,1
IA,50456,21,20,100,2,30,3,30,2
IA,50459,22,21,100,1,31,1,30,2
IA,50459,21,20,100,2,31,1,30,1
IA,50459,21,20,100,1,30,1,30,0
IA,50444,21,20,100,1,30,1,30,2
IA,50434,21,20,100,1,30,1,30,2
IA,50459,21,20,100,1,30,1,30,1
IA,50459,21,21,100,2,31,0,30,2
IA,50446,21,20,100,2,30,2,30,1
IA,50472,21,20,100,1,30,3,30,2
IA,50459,22,20,50,2,30,1,30,0
IA,50466,21,20,100,1,31,2,30,2
IA,50628,22,20,100,2,30,2,30,0
IA,52165,21,20,100,1,31,2,30,0
IA,50459,21,21,100,1,31,1,30,0
IA,50472,21,20,100,1,30,0,30,1
IA,50456,21,20,100,1,31,2,30,0
IA,52165,21,21,100,1,31,1,30,1
IA,52134,21,20,100,2,31,2,30,0
IA,52136,21,20,100,1,31,2,30,1
IA,50628,21,20,100,1,30,1,30,2
IA,50466,22,21,100,1,31,2,30,0
IA,50459,21,20,100,2,31,1,30,2
IA,50456,21,20,100,1,31,2,30,0
IA,50472,21,21,100,1,31,2,30,2
IA,52136,21,20,100,1,31,2,30,0
IA,50456,21,21,100,1,31,2,30,1
IA,52101,21,20,50,1,31,2,30,2
IA,50472,21,20,50,2,31,2,30,1
IA,50628,21,20,100,2,31,1,30,1
IA,50461,21,20,50,1,31,2,30,2
IA,52155,21,20,100,1,31,2,30,2
IA,50472,22,20,100,2,31,2,30,2
IA,50472,21,20,100,1,30,0,30,2
IA,50444,21,20,100,1,31,2,30,2
IA,50444,21,21,100,2,31,2,30,0
IA,50461,22,21,100,2,31,1,30,0
IA,50466,21,21,100,2,30,1,30,0
IA,50456,21,21,50,1,30,2,30,1
IA,52136,22,21,100,2,30,3,30,1
IA,52155,21,20,100,1,30,1,30,2
IA,50461,21,20,100,1,31,2,30,2
IA,50628,21,20,100,1,30,1,30,2
IA,50459,21,21,100,2,31,3,30,2
IA,52134,21,21,100,2,31,2,30,1
IA,50466,21,21,100,1,31,2,30,2
IA,50459,21,20,100,2,31,3,30,2
IA,50456,22,20,100,2,31,2,30,1
IA,50459,21,20,100,1,30,1,30,2
IA,50459,21,20,100,2,30,3,30,2
IA,50448,21,20,100,1,30,1,30,1
IA,50459,21,20,100,1,30,2,30,2
IA,50628,21,21,100,1,31,2,30,2
IA,52155,21,20,50,2,31,2,30,0
IA,50444,21,21,50,2,30,2,30,2
IA,50456,21,20,50,2,31,2,30,0
IA,52155,21,20,100,1,31,2,30,0
IA,50448,22,20,100,2,31,3,30,0
IA,50459,22,20,100,1,31,3,30,2
IA,50461,21,21,100,1,31,0,30,0
IA,50466,21,20,100,1,31,2,30,1
IA,50459,21,20,100,2,31,2,30,2
IA,50459,21,20,50,1,31,2,30,1
IA,50459,21,20,100,1,31,2,30,0
IA,50472,21,20,50,2,31,2,30,0
IA,50459,21,21,50,1,30,1,30,0
IA,50434,21,20,100,1,30,2,30,0
IA,50628,21,20,100,2,31,2,30,0
IA,50476,21,21,100,2,30,2,30,2
IA,50459,21,20,100,1,31,1,30,2
IA,50450,21,20,100,1,30,1,30,0
IA,52155,21,20,100,1,30,1,30,0
IA,50461,21,20,50,1,30,3,30,1
IA,50472,21,20,100,1,30,1,30,1
IA,50466,21,20,100,2,31,2,30,0
IA,52155,21,20,100,2,30,2,30,0
IA,52136,21,20,100,1,30,1,30,1
IA,50461,21,21,100,2,31,2,30,0
IA,50476,22,21,100,1,30,2,30,2
IA,50456,21,20,100,1,31,2,30,2
IA,50444,22,21,100,2,30,2,30,1
IA,50461,21,20,100,1,31,2,30,2
IA,50472,21,20,100,1,31,2,30,2
IA,52136,21,20,100,2,31,2,30,0
IA,50466,21,21,50,2,30,1,30,0
IA,50461,22,20,50,2,30,2,30,2
IA,52155,21,21,100,1,31,2,30,0
IA,52136,21,20,100,1,31,2,30,0
IA,52136,21,21,100,2,30,1,30,0
IA,52165,21,20,100,2,31,0,30,2
IA,52136,21,20,100,1,30,1,30,0
IA,52136,21,21,100,1,30,1,30,1
IA,52155,21,20,100,1,31,2,30,2
IA,50461,22,21,100,1,30,2,30,0
IA,50461,21,20,100,1,30,1,30,2
IA,50440,21,21,100,2,30,2,30,1
IA,50448,22,21,100,2,31,2,30,1
IA,50459,21,20,100,1,31,3,30,2
IA,50459,21,21,100,2,31,1,30,0
IA,50446,21,20,100,1,31,2,30,0
IA,50476,21,20,100,1,30,3,30,0
IA,50472,21,21,100,2,30,1,30,0
IA,52101,21,20,100,2,30,1,30,2
IA,50434,21,20,100,1,30,3,30,1
IA,50628,22,20,100,2,31,3,30,1
IA,50466,22,20,100,1,30,0,30,2
IA,50466,21,20,100,1,30,1,30,2
IA,50476,21,21,100,1,30,1,30,1
IA,50434,21,20,100,1,30,1,30,2
IA,50461,21,20,100,2,31,3,30,0
IA,50628,21,20,100,2,31,0,30,2
IA,50434,21,20,50,2,30,2,30,2
IA,50466,21,20,100,1,31,2,30,1
IA,50434,21,20,50,1,31,2,30,2
IA,50444,21,20,100,2,30,2,30,2
IA,50459,21,21,100,2,31,1,30,2
IA,52136,21,20,100,1,31,1,30,0
IA,50461,21,20,100,1,31,2,30,0
IA,50628,21,21,100,2,31,2,30,0
IA,50466,22,20,100,2,30,2,30,2
IA,50460,21,20,100,1,30,1,30,0
IA,50472,21,20,100,1,31,2,30,0
IA,50472,21,20,100,1,31,2,30,2
IA,50466,21,20,100,1,31,2,30,0
IA,50472,21,20,50,2,31,1,30,0
IA,50472,21,20,100,2,31,0,30,0
IA,52134,22,21,100,2,31,1,30,2
IA,50459,21,21,100,2,30,0,30,2
IA,50456,21,20,100,2,31,2,30,1
IA,52101,21,20,100,2,30,2,30,0
IA,50459,21,20,100,2,31,3,30,0
IA,52134,21,20,100,1,31,0,30,2
IA,50466,21,20,100,1,30,1,30,0
IA,50459,21,20,100,2,31,0,30,0
IA,50466,21,20,100,1,31,2,30,2
IA,50456,21,20,50,2,30,2,30,2
IA,52101,21,20,100,1,30,1,30,1
IA,50459,21,20,50,2,31,2,30,0
IA,50459,21,20,100,1,31,2,30,0
IA,50659,21,20,100,2,31,3,30,0
IA,52155,21,20,100,1,30,1,30,0
IA,52136,22,20,100,1,31,2,30,0
IA,50476,21,20,100,1,31,2,30,2
IA,50461,21,21,100,1,31,1,30,2
IA,50466,21,21,100,1,31,3,30,0
IA,50446,21,21,100,2,31,2,30,2
IA,50466,21,21,100,2,31,2,30,0
IA,50459,21,21,100,2,30,1,30,0
IA,52155,21,21,100,2,30,1,30,2
IA,52155,21,21,100,1,31,2,30,0
IA,50464,21,20,100,1,31,1,30,0
IA,50434,21,20,50,2,31,1,30,0
IA,50456,21,20,50,1,31,2,30,0
IA,50472,21,20,100,1,31,2,30,1
IA,50446,21,21,100,1,31,2,30,1
IA,50461,21,20,100,2,31,0,30,0
IA,52136,22,20,100,2,31,0,30,2
IA,52155,22,20,100,2,30,3,30,1
IA,50459,22,20,100,2,31,1,30,1
IA,50459,21,20,100,1,31,2,30,1
IA,52155,21,20,50,1,31,3,30,0
IA,50476,21,21,100,1,31,1,30,0
IA,50444,21,20,100,1,31,2,30,1
IA,50459,21,20,100,2,30,1,30,0
IA,50472,21,20,100,2,31,1,30,0
IA,50456,21,20,50,2,31,2,30,0
IA,52155,21,20,100,1,30,1,30,2
IA,50472,21,20,100,1,31,1,30,0
IA,50461,21,21,100,2,31,3,30,0
IA,50459,22,21,100,2,31,1,30,2
IA,50446,21,20,50,2,31,1,30,2
IA,52155,21,20,50,2,30,1,30,2
IA,50461,21,20,100,1,31,2,30,0
IA,50461,22,20,50,1,31,1,30,0
IA,50459,21,21,100,1,30,3,30,1
IA,52101,22,21,100,1,30,2,30,0
IA,52161,21,21,100,2,30,1,30,2
IA,52101,22,21,100,1,31,3,30,1
IA,52175,21,21,100,2,31,2,30,2
IA,52132,21,20,100,2,31,2,30,0
IA,52141,21,20,50,1,31,0,30,0
IA,52171,21,20,100,1,30,1,30,0
IA,52172,21,20,50,1,31,2,30,0
IA,52132,21,20,100,2,31,2,30,2
IA,52175,21,20,50,2,31,2,30,2
IA,52168,21,21,100,1,31,2,30,0
IA,52142,21,20,100,1,31,3,30,2
IA,52101,21,20,100,1,30,1,30,1
IA,52132,21,20,100,1,30,1,30,0
IA,52132,21,20,100,1,30,1,30,0
IA,52133,21,20,100,1,30,1,30,0
IA,52169,21,21,100,2,30,0,30,2
IA,52101,21,21,100,2,31,0,30,0
IA,52043,21,20,100,1,30,1,30,2
IA,52043,21,20,100,1,30,1,30,2
IA,52132,21,20,100,2,31,3,30,0
IA,52175,21,21,100,2,30,1,30,0
IA,52101,22,21,100,2,30,0,30,0
IA,52142,21,20,100,1,31,2,30,0
IA,52043,21,20,100,1,31,2,30,1
IA,52101,21,21,100,1,30,1,30,0
IA,52132,22,20,100,1,31,2,30,0
IA,52133,21,21,100,2,30,1,30,0
IA,52161,21,20,100,2,31,0,30,0
IA,52043,21,20,100,1,31,2,30,1
IA,52101,21,21,100,2,30,1,30,0
IA,52101,21,21,100,1,31,0,30,0
IA,52101,21,20,50,2,30,1,30,0
IA,52142,21,20,50,2,30,2,30,2
IA,52101,21,20,100,1,31,2,30,2
IA,52132,21,20,100,1,31,1,30,1
IA,52101,21,21,100,1,31,2,30,2
IA,52135,21,20,100,1,31,1,30,0
IA,52142,22,20,100,2,31,3,30,0
IA,52135,22,20,100,1,31,2,30,0
IA,52101,21,20,50,2,30,2,30,0
IA,52132,21,20,100,1,31,1,30,2
IA,52142,21,20,100,2,30,0,30,0
IA,52077,21,20,100,1,31,2,30,0
IA,52101,22,21,100,1,30,1,30,0
IA,52142,21,20,100,1,31,1,30,2
IA,52101,21,20,100,2,30,0,30,0
IA,52101,21,20,100,2,31,3,30,1
IA,52166,21,21,50,2,30,1,30,0
IA,52144,21,20,100,1,31,2,30,0
IA,52165,21,21,100,2,31,2,30,0
IA,52144,21,21,100,1,31,2,30,0
IA,52144,21,21,100,1,31,2,30,0
IA,52175,21,21,100,1,31,1,30,2
IA,52147,21,21,100,1,30,2,30,2
IA,52142,21,20,100,1,30,1,30,0
IA,52161,21,20,100,1,31,3,30,0
IA,52141,21,20,50,2,31,1,30,0
IA,52142,22,21,50,2,30,3,30,1
IA,52142,21,21,50,2,31,1,30,0
IA,52132,21,20,50,2,30,1,30,0
IA,52144,21,20,100,2,31,2,30,1
IA,52101,21,21,100,1,31,1,30,1
IA,52147,21,21,100,1,31,1,30,0
IA,52171,22,20,100,1,31,2,30,0
IA,52101,21,20,100,2,31,2,30,2
IA,52166,21,20,100,2,31,2,30,2
IA,52171,21,20,100,2,31,0,30,2
IA,52147,21,20,100,1,31,1,30,2
